"Stkcd","Trddt","Opnprc","Hiprc","Loprc","Clsprc","Dnshrtrd","Dnvaltrd","Dsmvosd","Dsmvtll","Dretwd","Dretnd","Adjprcwd","Adjprcnd","Ahshrtrd_D","Ahvaltrd_D"
"600519","2023-03-15","1778.370","1784.880","1750.120","1750.920","1921253","3392698490.000","2199501851.98","2199501851.98","-0.008539","-0.008539","13696.388429","9853.665435","0","0.000"
"600519","2023-03-16","1740.000","1770.000","1739.010","1751.990","1764624","3096791142.000","2200845983.62","2200845983.62","0.000611","0.000611","13704.758392","9859.687082","0","0.000"
"600519","2023-03-17","1770.000","1775.890","1736.000","1742.000","2702291","4744249369.000","2188296567.60","2188296567.60","-0.005702","-0.005702","13626.612663","9803.466286","0","0.000"
"600519","2023-03-20","1751.000","1755.000","1728.000","1729.600","2049093","3557872017.000","2172719714.88","2172719714.88","-0.007118","-0.007118","13529.614961","9733.682714","0","0.000"
"600519","2023-03-21","1735.000","1785.850","1723.970","1775.000","3114182","5491052284.000","2229751095.00","2229751095.00","0.026249","0.026249","13884.751709","9989.180630","0","0.000"
"600519","2023-03-22","1780.000","1793.000","1765.550","1773.350","1533026","2727648674.000","2227678368.63","2227678368.63","-0.000930","-0.000930","13871.844756","9979.894912","0","0.000"
"600519","2023-03-23","1766.000","1791.110","1765.010","1774.860","1735566","3082821551.000","2229575227.31","2229575227.31","0.000851","0.000851","13883.656574","9988.392751","0","0.000"
"600519","2023-03-24","1769.080","1783.600","1766.000","1778.620","1276996","2269649179.000","2234298531.04","2234298531.04","0.002118","0.002118","13913.068781","10009.552931","0","0.000"
"600519","2023-03-27","1778.600","1778.600","1756.000","1767.790","1529555","2700755933.000","2220693908.86","2220693908.86","-0.006089","-0.006089","13828.352240","9948.604860","0","0.000"
"600519","2023-03-28","1770.000","1790.000","1765.020","1781.800","1726135","3073113077.000","2238293240.04","2238293240.04","0.007925","0.007925","13937.943999","10027.449041","0","0.000"
"600519","2023-03-29","1799.000","1800.000","1785.070","1790.000","1539299","2761909333.000","2248594062.00","2248594062.00","0.004602","0.004602","14002.087641","10073.596242","0","0.000"
"600519","2023-03-30","1793.000","1805.000","1779.000","1800.000","1925701","3453573052.000","2261156040.00","2261156040.00","0.005587","0.005587","14080.311595","10129.873316","0","0.000"
"600519","2023-03-31","1825.000","1848.000","1819.000","1820.000","2744633","5024790356.000","2286279996.00","2286279996.00","0.011111","0.011111","14236.759501","10242.427464","0","0.000"
"600519","2023-04-03","1825.000","1827.770","1800.080","1802.070","2141743","3875811673.000","2263756369.45","2263756369.45","-0.009852","-0.009852","14096.503952","10141.522670","0","0.000"
"600519","2023-04-04","1812.000","1815.170","1787.000","1814.590","2006626","3614275263.000","2279483965.90","2279483965.90","0.006948","0.006948","14194.440342","10211.981567","0","0.000"
"600519","2023-04-06","1805.000","1815.900","1788.220","1796.960","1487422","2676251956.000","2257337198.69","2257337198.69","-0.009716","-0.009716","14056.531512","10112.765085","0","0.000"
"600519","2023-04-07","1795.000","1806.010","1788.340","1790.990","1352468","2428160574.000","2249837697.82","2249837697.82","-0.003322","-0.003322","14009.831812","10079.167672","0","0.000"
"600519","2023-04-10","1790.880","1790.880","1744.000","1771.700","2941822","5171150567.000","2225605642.26","2225605642.26","-0.010771","-0.010771","13858.937806","9970.609196","0","0.000"
"600519","2023-04-11","1793.000","1793.000","1744.000","1745.500","2920919","5138854627.000","2192693259.90","2192693259.90","-0.014788","-0.014788","13653.991048","9823.163262","0","0.000"
"600519","2023-04-12","1747.260","1750.000","1692.820","1694.100","5110492","8732657376.000","2128124692.98","2128124692.98","-0.029447","-0.029447","13251.919928","9533.899102","0","0.000"
"600519","2023-04-13","1690.000","1723.590","1684.010","1723.000","2954268","5049310126.000","2164428809.40","2164428809.40","0.017059","0.017059","13477.987153","9696.539846","0","0.000"
"600519","2023-04-14","1726.000","1733.000","1704.800","1713.420","2123162","3646526766.000","2152394434.48","2152394434.48","-0.005560","-0.005560","13403.048606","9642.626410","0","0.000"
"600519","2023-04-17","1740.000","1753.000","1728.000","1753.000","3046723","5303401395.000","2202114743.40","2202114743.40","0.023100","0.023100","13712.659013","9865.371068","0","0.000"
"600519","2023-04-18","1753.000","1769.000","1746.020","1758.000","1831389","3220107647.000","2208395732.40","2208395732.40","0.002852","0.002852","13751.770990","9893.509605","0","0.000"
"600519","2023-04-19","1762.000","1765.500","1750.000","1759.000","1460056","2568632845.000","2209651930.20","2209651930.20","0.000569","0.000569","13759.593385","9899.137312","0","0.000"
"600519","2023-04-20","1760.110","1765.000","1729.000","1741.880","1988537","3468366835.000","2188145823.86","2188145823.86","-0.009733","-0.009733","13625.673977","9802.790962","0","0.000"
"600519","2023-04-21","1746.000","1748.080","1721.280","1725.470","1851787","3210937222.000","2167531617.97","2167531617.97","-0.009421","-0.009421","13497.308470","9710.440284","0","0.000"
"600519","2023-04-24","1721.000","1722.000","1701.000","1705.000","2023091","3456728718.000","2141817249.00","2141817249.00","-0.011863","-0.011863","13337.184038","9595.241114","0","0.000"
"600519","2023-04-25","1706.000","1735.980","1702.000","1730.380","2058251","3534989917.000","2173699549.16","2173699549.16","0.014886","0.014886","13535.716432","9738.072328","0","0.000"
"600519","2023-04-26","1744.000","1761.000","1720.000","1743.910","2789160","4861477657.000","2190695905.40","2190695905.40","0.007819","0.007819","13641.553441","9814.215209","0","0.000"
"600519","2023-04-27","1748.000","1770.000","1730.000","1757.920","2560504","4489906864.000","2208295236.58","2208295236.58","0.008034","0.008034","13751.145200","9893.059390","0","0.000"
"600519","2023-04-28","1763.010","1782.770","1753.970","1760.520","2622464","4636084177.000","2211561350.86","2211561350.86","0.001479","0.001479","13771.483428","9907.691430","0","0.000"
"600519","2023-05-04","1769.000","1777.670","1736.000","1749.900","2746642","4818999650.000","2198220530.22","2198220530.22","-0.006032","-0.006032","13688.409590","9847.925178","0","0.000"
"600519","2023-05-05","1766.000","1766.000","1736.390","1750.000","2071421","3621305973.000","2198346150.00","2198346150.00","0.000057","0.000057","13689.191829","9848.487949","0","0.000"
"600519","2023-05-08","1768.320","1769.000","1717.170","1720.520","3317126","5742915994.000","2161313438.86","2161313438.86","-0.016846","-0.016846","13458.587614","9682.583135","0","0.000"
"600519","2023-05-09","1715.000","1739.980","1707.070","1722.000","2937796","5057346564.000","2163172611.60","2163172611.60","0.000860","0.000860","13470.164760","9690.912142","0","0.000"
"600519","2023-05-10","1715.190","1736.000","1715.000","1725.000","2077260","3588550877.000","2166941205.00","2166941205.00","0.001742","0.001742","13493.631946","9707.795264","0","0.000"
"600519","2023-05-11","1731.000","1735.000","1715.000","1717.070","1524612","2623835905.000","2156979556.45","2156979556.45","-0.004597","-0.004597","13431.600352","9663.167545","0","0.000"
"600519","2023-05-12","1715.000","1729.880","1705.010","1706.400","1946045","3335038590.000","2143575925.92","2143575925.92","-0.006214","-0.006214","13348.135393","9603.119907","0","0.000"
"600519","2023-05-15","1702.000","1717.000","1691.200","1716.300","2574018","4384647977.000","2156012284.14","2156012284.14","0.005802","0.005802","13425.577107","9658.834211","0","0.000"
"600519","2023-05-16","1713.990","1719.990","1697.000","1703.290","2222377","3785811907.000","2139669150.76","2139669150.76","-0.007580","-0.007580","13323.807743","9585.617737","0","0.000"
"600519","2023-05-17","1708.000","1713.000","1699.010","1701.000","1677691","2858697942.000","2136792457.80","2136792457.80","-0.001344","-0.001344","13305.894458","9572.730287","0","0.000"
"600519","2023-05-18","1704.990","1705.400","1690.000","1691.000","1921928","3260170684.000","2124230479.80","2124230479.80","-0.005879","-0.005879","13227.670504","9516.453213","0","0.000"
"600519","2023-05-19","1671.000","1704.330","1655.550","1699.500","2674116","4504022549.000","2134908161.10","2134908161.10","0.005027","0.005027","13294.160865","9564.288726","0","0.000"
"600519","2023-05-22","1690.010","1752.000","1690.000","1746.000","4128432","7165754129.000","2193321358.80","2193321358.80","0.027361","0.027361","13657.902248","9825.977120","0","0.000"
"600519","2023-05-23","1753.990","1754.000","1724.550","1724.550","1689421","2934118394.000","2166375915.99","2166375915.99","-0.012285","-0.012285","13490.111868","9705.262796","0","0.000"
"600519","2023-05-24","1732.330","1733.550","1710.110","1710.900","1847927","3182416491.000","2149228816.02","2149228816.02","-0.007915","-0.007915","13383.336172","9628.444590","0","0.000"
"600519","2023-05-25","1705.990","1710.000","1690.000","1701.000","2246560","3814504093.000","2136792457.80","2136792457.80","-0.005786","-0.005786","13305.894458","9572.730287","0","0.000"
"600519","2023-05-26","1702.000","1705.000","1675.010","1690.560","1829110","3090691546.000","2123677752.77","2123677752.77","-0.006138","-0.006138","13224.228651","9513.977022","0","0.000"
"600519","2023-05-29","1697.000","1698.350","1678.000","1689.000","1777141","2998147159.000","2121718084.20","2121718084.20","-0.000923","-0.000923","13212.025714","9505.197798","0","0.000"
"600519","2023-05-30","1689.000","1698.890","1658.560","1668.290","2645340","4424706688.000","2095702227.76","2095702227.76","-0.012262","-0.012262","13050.023907","9388.647978","0","0.000"
"600519","2023-05-31","1661.010","1665.720","1626.670","1628.900","3695697","6053737281.000","2046220596.42","2046220596.42","-0.023611","-0.023611","12741.899755","9166.972583","0","0.000"
"600519","2023-06-01","1618.000","1674.990","1618.000","1635.920","2864525","4708722933.000","2055039104.98","2055039104.98","0.004310","0.004310","12796.812970","9206.479089","0","0.000"
"600519","2023-06-02","1645.000","1673.150","1636.110","1670.600","2505802","4163116244.000","2098604044.68","2098604044.68","0.021199","0.021199","13068.093640","9401.647981","0","0.000"
"600519","2023-06-05","1666.160","1682.880","1663.000","1665.000","1620050","2704294313.000","2091569337.00","2091569337.00","-0.003352","-0.003352","13024.288226","9370.132819","0","0.000"
"600519","2023-06-06","1670.000","1684.000","1651.550","1666.990","1991392","3326778183.000","2094069170.62","2094069170.62","0.001195","0.001195","13039.854793","9381.331957","0","0.000"
"600519","2023-06-07","1672.990","1678.800","1650.000","1650.900","1788964","2971782064.000","2073856948.02","2073856948.02","-0.009652","-0.009652","12913.992452","9290.782145","0","0.000"
"600519","2023-06-08","1655.830","1675.000","1650.010","1668.000","1470272","2441569677.000","2095337930.40","2095337930.40","0.010358","0.010358","13047.755413","9387.015942","0","0.000"
"600519","2023-06-09","1671.990","1677.970","1666.000","1666.000","1758041","2938014322.000","2092825534.80","2092825534.80","-0.001199","-0.001199","13032.110622","9375.760527","0","0.000"
"600519","2023-06-12","1666.020","1708.000","1661.520","1696.000","2702944","4562308599.000","2130511468.80","2130511468.80","0.018007","0.018007","13266.782482","9544.591749","0","0.000"
"600519","2023-06-13","1693.880","1704.610","1685.000","1699.000","1466254","2485398902.000","2134280062.20","2134280062.20","0.001769","0.001769","13290.249668","9561.474871","0","0.000"
"600519","2023-06-14","1719.000","1734.240","1706.210","1726.880","3150580","5438040356.000","2169302856.86","2169302856.86","0.016410","0.016410","13508.338049","9718.375353","0","0.000"
"600519","2023-06-15","1730.340","1755.650","1723.000","1755.000","2522257","4395900802.000","2204627139.00","2204627139.00","0.016284","0.016284","13728.303806","9876.626485","0","0.000"
"600519","2023-06-16","1757.000","1800.000","1750.100","1797.690","3791789","6742301361.000","2258254223.08","2258254223.08","0.024325","0.024325","14062.241862","10116.873314","0","0.000"
"600519","2023-06-19","1790.000","1797.950","1738.000","1744.000","3169992","5584248725.000","2190808963.20","2190808963.20","-0.029866","-0.029866","13642.257457","9814.721704","0","0.000"
"600519","2023-06-20","1740.000","1765.000","1735.000","1743.460","2094674","3659824529.000","2190130616.39","2190130616.39","-0.000310","-0.000310","13638.033364","9811.682742","0","0.000"
"600519","2023-06-21","1740.000","1756.600","1735.000","1735.830","1772061","3088635934.000","2180545827.17","2180545827.17","-0.004376","-0.004376","13578.348487","9768.743334","0","0.000"
"600519","2023-06-26","1720.110","1730.000","1695.000","1709.000","2399268","4098619510.000","2146842040.20","2146842040.20","-0.015457","-0.015457","13368.473621","9617.751945","0","0.000"
"600519","2023-06-27","1709.990","1719.700","1700.090","1711.050","1517446","2598138744.000","2149417245.69","2149417245.69","0.001200","0.001200","13384.509532","9629.288745","0","0.000"
"600519","2023-06-28","1713.180","1734.000","1711.000","1728.380","1857356","3199294221.000","2171187153.56","2171187153.56","0.010128","0.010128","13520.071643","9726.816914","0","0.000"
"600519","2023-06-29","1731.000","1734.990","1713.010","1713.710","1423116","2446524134.000","2152758731.84","2152758731.84","-0.008488","-0.008488","13405.317104","9644.258447","0","0.000"
"600519","2023-06-30","1700.000","1708.990","1686.480","1691.000","2045869","3472586730.000","2124230479.80","2124230479.80","0.001867","-0.013252","13430.344831","9516.452734","0","0.000"
"600519","2023-07-03","1699.000","1725.280","1692.000","1724.100","1913909","3286737792.000","2165810626.98","2165810626.98","0.019574","0.019574","13693.233307","9702.729839","0","0.000"
"600519","2023-07-04","1724.200","1734.440","1718.080","1730.600","1247238","2155553635.000","2173975912.68","2173975912.68","0.003770","0.003770","13744.857932","9739.309935","0","0.000"
"600519","2023-07-05","1730.000","1731.970","1700.000","1715.380","1474539","2523960725.000","2154856582.16","2154856582.16","-0.008795","-0.008795","13623.976886","9653.656233","0","0.000"
"600519","2023-07-06","1709.160","1733.000","1700.000","1702.980","1514062","2589459002.000","2139279729.44","2139279729.44","-0.007229","-0.007229","13525.492985","9583.872665","0","0.000"
